Date,Open,High,Low,Last,Volume
2015-07-28,207.79,209.50,206.80,209.33,122370300
2015-07-29,209.48,211.04,209.31,210.77,104940200
2015-07-30,210.16,211.02,209.42,210.82,91218060
2015-07-31,211.42,211.45,210.16,210.50,102661200
2015-08-03,210.46,210.53,208.65,209.79,113432300
2015-08-04,209.70,210.25,208.80,209.38,81526350
2015-08-05,210.45,211.31,209.73,210.07,85589800
2015-08-06,210.29,210.42,207.65,208.35,110243400
2015-08-07,208.16,208.34,206.87,207.95,117703500
2015-08-10,209.28,210.67,209.28,210.57,79681690
2015-08-11,208.97,209.47,207.76,208.67,125935000
2015-08-12,207.11,209.14,205.36,208.92,171911200
2015-08-13,208.73,209.55,208.01,208.66,89169630
2015-08-14,208.43,209.51,208.26,209.42,72570710
2015-08-17,208.71,210.59,208.16,210.59,78915420
2015-08-18,210.26,210.68,209.70,209.98,71661990
2015-08-19,209.09,210.01,207.35,208.32,172781100
2015-08-20,206.51,208.29,203.90,203.97,193680300
2015-08-21,201.73,203.94,197.52,197.63,343611100
2015-08-24,187.49,197.48,182.40,189.50,506257800
2015-08-25,195.43,195.45,186.92,187.27,367623500
2015-08-26,192.08,194.79,188.37,194.46,338718200
2015-08-27,197.02,199.42,195.21,199.27,273700600
2015-08-28,198.50,199.84,197.92,199.28,160338700
2015-08-31,198.11,199.13,197.01,197.67,160296200
2015-09-01,193.12,194.77,190.73,191.77,253561300
2015-09-02,194.62,195.46,192.42,195.41,159445200
2015-09-03,196.26,198.05,194.96,195.55,151957000
2015-09-04,192.85,193.86,191.61,192.59,204620400
2015-09-08,195.94,197.61,195.17,197.43,115807000
2015-09-09,199.32,199.47,194.35,194.79,147649100
2015-09-10,194.56,197.22,194.25,195.85,158318900
2015-09-11,195.38,196.82,194.53,196.74,119507200
2015-09-14,196.95,197.01,195.43,196.01,79365650
2015-09-15,196.61,198.99,195.96,198.46,112339400
2015-09-16,198.82,200.41,198.41,200.18,99206800
2015-09-17,200.02,202.89,199.28,199.73,275634900
2015-09-18,195.71,198.68,194.96,195.45,222607600
2015-09-21,196.44,197.68,195.21,196.46,105229400
2015-09-22,193.88,194.46,192.56,193.91,153492000
2015-09-23,194.11,194.67,192.91,193.60,92548910
2015-09-24,192.15,193.45,190.56,192.90,158490600
2015-09-25,194.64,195.00,191.81,192.85,154595000
2015-09-28,191.78,191.91,187.64,188.01,176317600
2015-09-29,188.27,189.74,186.93,188.12,158394800
2015-09-30,190.37,191.83,189.44,191.63,162862400
2015-10-01,192.08,192.49,189.82,192.13,130248900
2015-10-02,189.77,195.03,189.12,195.00,209995600
2015-10-05,196.46,198.74,196.33,198.47,125618900
2015-10-06,198.31,198.98,197.00,197.79,109924000
2015-10-07,198.90,199.83,197.48,199.41,123927900
2015-10-08,198.95,201.55,198.59,201.21,151731000
2015-10-09,201.38,201.90,200.58,201.33,106392100
2015-10-12,201.42,201.76,200.91,201.52,56154070
2015-10-13,200.65,202.16,200.05,200.25,87873100
2015-10-14,200.18,200.87,198.94,199.29,98864500
2015-10-15,200.08,202.36,199.64,202.35,133837900
2015-10-16,202.83,203.29,201.92,203.27,114037700
2015-10-19,202.50,203.37,202.13,203.37,76365770
2015-10-20,202.85,203.84,202.55,203.09,78214510
2015-10-21,203.61,203.79,201.65,201.85,101841800
2015-10-22,202.98,205.51,201.85,205.26,174152100
2015-10-23,207.25,207.95,206.30,207.51,144366100
2015-10-26,207.30,207.37,206.56,207.00,68281240
2015-10-27,206.20,207.00,205.79,206.60,77709730
2015-10-28,207.00,208.98,206.21,208.95,135620300
2015-10-29,208.35,209.27,208.21,208.83,90191780
2015-10-30,209.06,209.44,207.74,207.93,131012600
2015-11-02,208.32,210.62,208.17,210.39,86052980
2015-11-03,209.97,211.66,209.70,211.00,95133060
2015-11-04,211.35,211.50,209.72,210.36,95668530
2015-11-05,210.43,210.98,209.09,210.15,78166140
2015-11-06,209.74,210.32,208.46,210.04,110389000
2015-11-09,209.31,209.49,206.95,208.08,130856000
2015-11-10,207.51,208.60,207.19,208.56,75769150
2015-11-11,208.88,208.94,207.66,207.74,67716950
2015-11-12,206.50,207.06,204.82,204.84,120950900
2015-11-13,204.35,204.67,202.44,202.54,152793300
2015-11-16,202.32,205.69,202.18,205.62,117342200
2015-11-17,205.99,207.04,204.88,205.47,120836000
2015-11-18,206.04,208.90,205.99,208.73,121128300
2015-11-19,208.59,209.05,208.20,208.55,87841400
2015-11-20,209.45,210.12,208.86,209.31,93821880
2015-11-23,209.38,209.98,208.52,209.07,64789800
2015-11-24,207.87,209.83,207.41,209.35,98705990
2015-11-25,209.50,209.74,209.01,209.32,51822520
2015-11-27,209.43,209.80,208.86,209.56,37317780
2015-11-30,209.75,209.89,208.56,208.69,111785700
2015-12-01,209.44,210.82,209.11,210.68,97501880
2015-12-02,210.62,211.00,208.23,208.53,108139300
2015-12-03,208.83,209.15,204.75,205.61,165756900
2015-12-04,206.08,209.97,205.93,209.62,192874200
2015-12-07,209.23,209.73,207.20,208.35,101674200
2015-12-08,206.49,208.29,205.78,206.95,103090300
2015-12-09,206.19,208.68,204.18,205.34,161939100
2015-12-10,205.42,207.43,205.14,205.87,115879700
2015-12-11,203.35,204.14,201.51,201.88,210983700
2015-12-14,202.07,203.05,199.95,202.90,181638100
2015-12-15,204.70,206.11,202.87,205.03,153713000
2015-12-16,206.37,208.39,204.80,208.03,196380400
2015-12-17,208.40,208.48,204.84,204.86,172358700
2015-12-18,202.77,202.93,199.83,200.02,250946400
2015-12-21,201.41,201.88,200.09,201.67,98751110
2015-12-22,202.72,203.85,201.55,203.50,110436800
2015-12-23,204.69,206.07,204.58,206.02,110819800
2015-12-24,205.72,206.33,205.42,205.68,48542150
2015-12-28,204.86,205.26,203.94,205.21,65727270
2015-12-29,206.51,207.79,206.47,207.40,92411310
2015-12-30,207.11,207.21,205.76,205.93,63232390
2015-12-31,205.13,205.89,203.87,203.87,114819400
2016-01-04,200.49,201.03,198.59,201.02,221450500
2016-01-05,201.40,201.90,200.05,201.36,110381200
2016-01-06,198.34,200.06,197.60,198.82,151636700
2016-01-07,195.33,197.44,193.59,194.05,212565100
2016-01-08,195.19,195.85,191.58,191.92,209524400
2016-01-11,193.01,193.41,189.82,192.11,187405200
2016-01-12,193.82,194.55,191.14,193.66,170946400
2016-01-13,194.45,194.86,188.38,188.83,220641200
2016-01-14,189.55,193.26,187.66,191.93,239613400
2016-01-15,186.77,188.76,185.52,187.81,323965200
2016-01-19,189.96,190.11,186.20,188.06,193451100
2016-01-20,185.03,187.50,181.02,185.65,285427700
2016-01-21,186.21,188.87,184.64,186.69,195002600
2016-01-22,189.78,190.76,188.88,190.52,168109300
2016-01-25,189.92,190.15,187.41,187.64,129310300
2016-01-26,188.42,190.53,188.02,190.20,139932200
2016-01-27,189.58,191.56,187.06,188.13,184964900
2016-01-28,189.96,190.20,187.16,189.11,143300400
2016-01-29,190.02,193.88,189.88,193.72,210246000
2016-02-01,192.53,194.58,191.84,193.65,135772400
2016-02-02,191.96,191.97,189.54,190.16,182289400
2016-02-03,191.41,191.78,187.10,191.30,204711700
2016-02-04,190.71,192.75,189.96,191.60,139293100
2016-02-05,190.99,191.67,187.20,187.95,180617400
2016-02-08,185.77,186.12,182.80,185.42,190784300
2016-02-09,183.36,186.94,183.20,185.43,183477200
2016-02-10,186.41,188.34,185.12,185.27,147537200
2016-02-11,182.34,184.10,181.09,182.86,218528800
2016-02-12,184.96,186.65,183.96,186.63,127537400
2016-02-16,188.77,189.81,187.63,189.78,119814000
2016-02-17,191.16,193.32,191.01,192.88,135300500
2016-02-18,193.20,193.27,191.72,192.09,102131000
2016-02-19,191.17,192.18,190.45,192.00,114694400
2016-02-22,193.87,194.95,193.79,194.78,103194800
2016-02-23,194.00,194.32,192.18,192.32,111231000
2016-02-24,190.63,193.53,189.32,193.20,150565000
2016-02-25,193.73,195.55,192.83,195.54,110203000
2016-02-26,196.57,196.68,194.90,195.09,129366900
2016-02-29,195.11,196.23,193.33,193.56,125170000
2016-03-01,195.01,198.21,194.45,198.11,141407600
2016-03-02,197.74,199.06,197.25,199.00,102132500
2016-03-03,198.79,199.80,198.11,199.78,94976900
2016-03-04,200.01,201.35,199.03,200.43,128969300
2016-03-07,199.34,201.07,199.25,200.59,99829000
2016-03-08,199.32,199.92,198.21,198.40,123663900
2016-03-09,199.36,199.79,198.43,199.38,94522340
2016-03-10,199.96,201.07,197.38,199.54,156599200
2016-03-11,201.26,202.81,199.52,202.76,137871100
2016-03-14,202.16,203.04,201.77,202.50,73478740
2016-03-15,201.36,202.53,201.05,202.17,92992420
2016-03-16,201.60,203.82,201.55,203.34,128519100
2016-03-17,203.24,205.23,202.77,204.63,133787600
2016-03-18,204.17,204.78,203.80,204.38,135476400
2016-03-21,204.07,204.94,203.80,204.67,72727510
2016-03-22,203.76,205.23,203.57,204.56,96745330
2016-03-23,204.11,204.33,203.01,203.21,80899020
2016-03-24,202.00,203.16,201.74,203.12,84028660
2016-03-28,203.61,203.86,202.71,203.24,61741680
2016-03-29,202.76,205.25,202.40,205.12,92553650
2016-03-30,206.30,206.87,205.59,206.02,85684320
2016-03-31,205.91,206.41,205.33,205.52,94146900
2016-04-01,204.35,207.14,203.98,206.92,113272000
2016-04-04,206.83,207.07,205.89,206.25,62656120
2016-04-05,204.67,206.26,203.89,204.19,98648990
2016-04-06,204.29,206.49,203.98,206.42,91660050
2016-04-07,205.14,205.56,203.09,203.95,112324600
2016-04-08,205.34,205.85,203.87,204.50,94933720
2016-04-11,205.25,206.07,203.91,204.02,82561530
2016-04-12,204.22,206.25,203.70,205.92,114890500
2016-04-13,207.00,208.10,206.84,208.00,95684760
2016-04-14,208.07,208.60,207.60,208.01,65046200
2016-04-15,208.01,208.17,207.40,207.78,75684740
2016-04-18,207.14,209.28,207.00,209.24,82211220
2016-04-19,209.74,210.20,208.94,209.90,87275610
2016-04-20,209.95,210.92,209.39,210.10,81035560
2016-04-21,210.12,210.25,208.65,208.97,85132680
2016-04-22,208.55,209.29,207.91,208.97,99214080
2016-04-25,208.26,208.66,207.54,208.61,65967270
2016-04-26,209.04,209.52,208.36,208.92,75483500
2016-04-27,208.47,209.81,208.05,209.35,77218000
2016-04-28,208.46,209.76,206.96,207.45,96764540
2016-04-29,206.72,207.13,205.03,206.33,142309300
2016-05-02,206.92,208.18,206.41,207.97,61966240
2016-05-03,206.52,206.80,205.28,206.16,106174100
2016-05-04,204.99,205.85,204.42,205.01,92014370
2016-05-05,205.56,205.98,204.47,204.97,67381980
2016-05-06,204.06,205.77,203.88,205.72,88045660
2016-05-09,205.57,206.40,205.36,205.89,73526600
2016-05-10,206.72,208.50,206.64,208.45,77228060
2016-05-11,207.91,208.54,206.50,206.50,81565790
2016-05-12,207.29,207.49,205.37,206.56,89316340
2016-05-13,206.21,206.86,204.38,204.76,96387930
2016-05-16,204.96,207.34,204.89,206.78,77216300
2016-05-17,206.46,206.80,204.23,204.85,114246600
2016-05-18,204.44,206.30,203.63,204.91,122696600
2016-05-19,204.06,204.54,202.78,204.20,115151900
2016-05-20,204.92,206.10,204.86,205.49,104892400
2016-05-23,205.51,205.84,204.99,205.21,58582750
2016-05-24,206.17,208.24,206.14,207.87,93092790
2016-05-25,208.67,209.77,207.87,209.28,78870820
2016-05-26,209.44,209.71,208.97,209.34,55114340
2016-05-27,209.53,210.25,209.47,210.24,62797750
2016-05-31,210.56,210.69,209.18,209.84,109644300
2016-06-01,209.12,210.48,208.89,210.27,69743400
2016-06-02,209.80,210.93,209.24,210.91,62885190
2016-06-03,210.25,210.69,208.86,210.28,101655600
2016-06-06,210.70,211.77,210.51,211.35,64648460
2016-06-07,211.53,212.34,211.50,211.68,60838610
2016-06-08,211.84,212.52,211.69,212.37,66060100
2016-06-09,211.51,212.22,211.19,212.08,73672890
2016-06-10,210.46,210.86,209.43,210.07,113245800
2016-06-13,209.36,210.37,208.35,208.45,117376300
2016-06-14,208.00,208.74,206.92,208.04,124789100
2016-06-15,208.54,209.36,207.53,207.75,108745400
2016-06-16,206.73,208.57,205.59,208.37,149194500
2016-06-17,207.17,207.20,205.75,206.52,116531100
2016-06-20,208.82,209.61,207.75,207.85,81546570
2016-06-21,208.30,208.92,207.78,208.44,72259730
2016-06-22,208.65,209.50,207.93,208.10,94503660
2016-06-23,209.81,210.87,209.27,210.81,99651290
2016-06-24,203.63,210.85,202.72,203.13,332774500
2016-06-27,201.59,201.60,198.65,199.60,247488400
2016-06-28,201.48,203.23,201.12,203.20,158940500
2016-06-29,204.84,206.93,204.72,206.66,136758800
2016-06-30,207.21,209.54,206.56,209.48,163408900
2016-07-01,209.36,210.49,209.29,209.92,105955800
2016-07-05,208.95,209.08,207.71,208.41,109446800
2016-07-06,207.83,209.80,207.06,209.66,95760950
2016-07-07,209.87,210.65,208.63,209.53,85409500
2016-07-08,211.05,212.94,210.78,212.65,133850900
2016-07-11,213.19,214.07,212.95,213.40,73418870
2016-07-12,214.53,215.30,213.43,214.95,100654900
2016-07-13,215.44,215.45,214.35,214.92,87173840
2016-07-14,216.40,216.67,215.66,216.12,90720450
2016-07-15,216.78,217.01,215.31,215.83,103992200
2016-07-18,215.97,216.60,215.67,216.41,58340610
2016-07-19,215.92,216.23,215.63,216.19,54247840
2016-07-20,216.75,217.37,216.24,217.09,58004900
2016-07-21,216.96,217.22,215.75,216.27,67610880
2016-07-22,216.41,217.30,216.10,217.24,62676500
2016-07-25,217.00,217.06,215.97,216.65,55742050
2016-07-26,216.53,217.17,215.76,216.75,69685850
2016-07-27,217.19,217.27,215.62,216.52,83930010
2016-07-28,216.29,217.11,215.75,216.77,64786550
2016-07-29,216.46,217.54,216.13,217.12,79329720
2016-08-01,217.19,217.65,216.41,216.94,73111310
2016-08-02,216.65,216.83,214.57,215.55,92202880
2016-08-03,215.48,216.25,215.13,216.18,53665810
2016-08-04,216.31,216.78,214.25,216.41,46454000
2016-08-05,217.21,218.23,217.07,218.18,71799630
2016-08-08,218.40,218.52,217.74,218.05,39681420
2016-08-09,218.13,218.76,217.80,218.18,51073070
2016-08-10,218.31,218.40,217.23,217.64,57758740
2016-08-11,218.26,218.94,217.95,218.65,72337050
2016-08-12,218.29,218.71,217.99,218.46,61208890
2016-08-15,218.89,219.50,218.88,219.09,49712550
2016-08-16,218.60,218.68,217.96,217.96,53068810
2016-08-17,218.00,218.53,217.02,218.37,74886240
2016-08-18,218.34,218.90,218.21,218.86,52668540
2016-08-19,218.31,218.75,217.74,218.54,75244030
2016-08-22,218.26,218.80,217.83,218.53,61318460
2016-08-23,219.25,219.60,218.90,218.97,53289030
2016-08-24,218.80,218.91,217.36,217.85,71553010
2016-08-25,217.40,218.19,217.22,217.70,69128600
2016-08-26,217.92,219.12,216.25,217.29,122386400
2016-08-29,217.44,218.67,217.40,218.36,70431280
2016-08-30,218.26,218.59,217.35,218.00,57588550
2016-08-31,217.61,217.75,216.47,217.38,84916020
2016-09-01,217.37,217.73,216.03,217.39,97720490
2016-09-02,218.39,218.87,217.70,218.37,79119470
2016-09-06,218.70,219.12,217.86,219.03,56528000
2016-09-07,218.84,219.22,218.30,219.01,76302150
2016-09-08,218.62,218.94,218.15,218.51,73855230
2016-09-09,216.97,217.03,213.25,213.28,220309300
2016-09-12,212.39,216.81,212.31,216.34,167653400
2016-09-13,214.84,215.15,212.50,213.23,182323200
2016-09-14,213.29,214.70,212.50,213.15,133064600
2016-09-15,212.96,215.73,212.75,215.28,144092600
2016-09-16,213.48,213.69,212.57,213.37,155109000
2016-09-19,214.13,214.88,213.03,213.41,80099180
2016-09-20,214.41,214.59,213.38,213.42,69217930
2016-09-21,214.24,216.03,213.44,215.82,110068700
2016-09-22,217.00,217.53,216.71,217.18,76535390
2016-09-23,216.72,216.88,215.88,215.99,73464500
2016-09-26,215.02,215.23,214.01,214.24,89700700
2016-09-27,214.05,215.68,213.62,215.57,77854200
2016-09-28,215.83,216.82,214.71,216.64,87095790
2016-09-29,216.40,216.87,214.04,214.68,127225400
2016-09-30,215.65,217.12,215.36,216.30,115113500
2016-10-03,215.82,216.04,215.04,215.78,83386110
2016-10-04,215.91,216.17,213.99,214.68,119749100
2016-10-05,215.41,216.13,215.33,215.63,72685460
2016-10-06,215.37,216.04,214.74,215.78,62519840
2016-10-07,216.10,216.30,214.19,215.04,89597910
2016-10-10,216.16,216.70,215.99,216.16,51620410
2016-10-11,215.66,215.74,212.58,213.43,130183700
2016-10-12,213.59,214.32,213.01,213.71,73322980
2016-10-13,212.16,213.59,211.21,213.01,101184500
2016-10-14,214.15,214.69,213.03,213.12,93285170
2016-10-17,213.09,213.39,212.17,212.38,58185200
2016-10-18,214.24,214.31,213.27,213.71,76618560
2016-10-19,214.02,214.64,213.60,214.28,66342420
2016-10-20,213.87,214.53,213.11,213.88,73492220
2016-10-21,212.96,214.08,212.76,213.98,88974470
2016-10-24,215.00,215.32,214.48,214.89,59934750
2016-10-25,214.68,214.98,213.98,214.17,66356080
2016-10-26,213.21,214.42,212.93,213.74,75561030
2016-10-27,214.58,214.62,213.08,213.17,77031450
2016-10-28,213.14,213.93,211.71,212.54,140491700
2016-10-31,212.93,213.19,212.36,212.55,60669300
2016-11-01,212.93,212.99,209.60,211.01,122395800
2016-11-02,210.65,211.10,209.23,209.74,102709200
2016-11-03,209.99,210.24,208.46,208.78,88715720
2016-11-04,208.91,209.89,208.38,208.55,108488200
2016-11-07,211.45,213.19,211.30,213.15,109397700
2016-11-08,212.69,214.77,212.38,214.11,104838900
2016-11-09,212.37,217.10,212.34,216.38,257961800
2016-11-10,217.30,218.31,215.22,216.92,171730900
2016-11-11,216.08,216.70,215.32,216.42,100424400
2016-11-14,217.03,217.27,215.72,216.59,94378460
2016-11-15,217.04,218.28,216.80,218.28,91367180
2016-11-16,217.56,218.14,217.42,217.87,65385810
2016-11-17,218.05,219.06,217.92,218.99,69130300
2016-11-18,219.07,219.27,218.29,218.50,86161200
2016-11-21,219.17,220.18,219.00,220.15,72151670
2016-11-22,220.51,220.79,219.73,220.58,67275320
2016-11-23,219.98,220.76,219.75,220.70,56502980
2016-11-25,221.10,221.56,221.01,221.52,37872260
2016-11-28,221.16,221.48,220.36,220.48,76527520
2016-11-29,220.52,221.44,220.17,220.91,69579660
2016-11-30,221.63,221.82,220.31,220.38,112309600
2016-12-01,220.73,220.73,219.15,219.57,78874240
2016-12-02,219.67,220.25,219.26,219.68,74621240
2016-12-05,220.65,221.40,220.42,221.00,67101250
2016-12-06,221.22,221.74,220.66,221.70,59512650
2016-12-07,221.52,224.67,221.38,224.60,110194800
2016-12-08,224.57,225.70,224.26,225.15,96247920
2016-12-09,225.41,226.53,225.37,226.51,87827850
2016-12-12,226.40,226.96,225.76,226.25,101715300
2016-12-13,227.02,228.34,227.00,227.76,110247300
2016-12-14,227.41,228.23,225.37,225.88,141538000
2016-12-15,226.16,227.81,225.89,226.81,123647300
2016-12-16,226.01,226.08,224.67,225.04,156228600
2016-12-19,225.25,226.02,225.08,225.53,90032620
2016-12-20,226.15,226.57,225.88,226.40,89669640
2016-12-21,226.25,226.45,225.77,225.77,67782110
2016-12-22,225.60,225.74,224.92,225.38,55966720
2016-12-23,225.43,225.72,225.21,225.71,36670460
2016-12-27,226.02,226.73,226.00,226.27,42619920
2016-12-28,226.57,226.59,224.27,224.40,64009720
2016-12-29,224.48,224.89,223.84,224.35,48614080
2016-12-30,224.73,224.83,222.73,223.53,108693200
2017-01-03,225.04,225.83,223.88,225.24,91087570
2017-01-04,225.62,226.75,225.61,226.58,78458530
2017-01-05,226.27,226.58,225.48,226.40,78291080
2017-01-06,226.53,227.75,225.90,227.21,71356460
2017-01-09,226.91,227.07,226.42,226.46,46723610
2017-01-10,226.48,227.45,226.01,226.46,63204500
2017-01-11,226.36,227.10,225.59,227.10,74510600
2017-01-12,226.50,226.75,224.96,226.53,72028310
2017-01-13,226.73,227.40,226.69,227.05,62681260
2017-01-17,226.31,226.78,225.80,226.25,61098430
2017-01-18,226.54,226.80,225.90,226.75,54598260
2017-01-19,226.84,227.00,225.41,225.91,66166860
2017-01-20,226.70,227.31,225.97,226.74,126753400
2017-01-23,226.35,226.81,225.27,226.15,74924440
2017-01-24,226.40,228.08,226.27,227.60,95251650
2017-01-25,228.70,229.57,228.51,229.57,84105490
2017-01-26,229.40,229.71,229.01,229.33,59753620
2017-01-27,229.42,229.59,228.76,228.97,59643600
2017-01-30,228.17,228.20,226.41,227.55,79549380
2017-01-31,226.98,227.60,226.32,227.53,75379530
2017-02-01,228.26,228.59,226.94,227.62,78927270
2017-02-02,227.20,228.10,226.82,227.77,69506430
2017-02-03,228.82,229.55,228.46,229.34,80474030
2017-02-06,228.87,229.33,228.54,228.93,57729810
2017-02-07,229.38,229.66,228.72,228.94,57818730
2017-02-08,228.61,229.39,228.31,229.24,51381110
2017-02-09,229.56,230.95,229.52,230.60,65823370
2017-02-10,231.00,231.77,230.62,231.51,65951540
2017-02-13,232.08,233.07,232.05,232.77,55023690
2017-02-14,232.56,233.71,232.16,233.70,70023470
2017-02-15,233.45,235.14,233.39,234.92,86213560
2017-02-16,234.96,235.16,233.85,234.72,84574430
2017-02-17,233.95,235.09,233.93,235.09,76881310
2017-02-21,235.52,236.69,235.51,236.49,87736380
2017-02-22,236.02,236.54,235.83,236.28,61918630
2017-02-23,236.88,236.90,235.56,236.44,72812210
2017-02-24,235.46,236.79,235.41,236.74,82311890
2017-02-27,236.64,237.31,236.35,237.11,56404310
2017-02-28,236.67,236.95,236.02,236.47,95717730
2017-03-01,238.39,240.32,238.37,239.78,148882400
2017-03-02,239.56,239.57,238.21,238.27,70152200
2017-03-03,238.17,238.61,237.73,238.42,81726380
2017-03-06,237.50,238.12,237.01,237.71,54424270
2017-03-07,237.36,237.77,236.76,237.00,64807970
2017-03-08,237.34,237.64,236.40,236.56,77619600
2017-03-09,236.70,237.24,235.74,236.86,90332120
2017-03-10,237.97,238.02,236.59,237.69,81757000
2017-03-13,237.62,237.86,237.24,237.81,57058040
2017-03-14,237.18,237.24,236.19,236.90,59838300
2017-03-15,237.56,239.44,237.29,238.95,95071850
2017-03-16,239.11,239.20,238.10,238.48,77761390
2017-03-17,237.75,237.97,237.03,237.03,88284080
2017-03-20,237.03,237.36,236.32,236.77,52529210
2017-03-21,237.47,237.61,233.58,233.73,131204400
2017-03-22,233.77,234.61,233.05,234.28,97233080
2017-03-23,234.00,235.34,233.60,234.03,100172100
2017-03-24,234.38,235.04,232.96,233.86,112400900
2017-03-27,231.93,233.92,231.61,233.62,87245320
2017-03-28,233.27,235.81,233.14,235.32,93370670
2017-03-29,234.99,235.81,234.73,235.54,61043150
2017-03-30,235.47,236.52,235.27,236.29,56658160
2017-03-31,235.90,236.51,235.68,235.74,73482420
2017-04-03,235.80,236.03,233.91,235.33,85424090
2017-04-04,235.00,235.58,234.56,235.48,56303450
2017-04-05,236.26,237.39,234.54,234.78,108227700
2017-04-06,234.94,236.04,234.43,235.44,68962420
2017-04-07,235.15,236.00,234.64,235.20,74345090
2017-04-10,235.36,236.26,234.73,235.34,67526890
2017-04-11,234.90,235.18,233.34,235.06,87804580
2017-04-12,234.74,234.96,233.77,234.03,81393040
2017-04-13,233.64,234.49,232.51,232.51,92625450
2017-04-17,233.11,234.57,232.88,234.57,68153720
2017-04-18,233.72,234.49,233.08,233.87,83143680
2017-04-19,234.52,234.95,233.18,233.44,68254750
2017-04-20,234.15,235.85,233.78,235.34,92306890
2017-04-21,235.25,235.31,234.13,234.59,109896300
2017-04-24,237.18,237.41,234.56,237.17,119008100
2017-04-25,237.91,238.95,237.81,238.55,75528380
2017-04-26,238.51,239.53,238.35,238.40,84210820
2017-04-27,238.77,238.95,237.98,238.60,57144960
2017-04-28,238.90,238.93,237.93,238.08,63426310
2017-05-01,238.68,239.17,238.20,238.68,66588230
2017-05-02,238.84,238.98,238.30,238.77,57123690
2017-05-03,238.29,238.88,237.70,238.48,72846400
2017-05-04,238.83,238.92,237.78,238.76,61322410
2017-05-05,239.19,239.72,238.68,239.70,61561740
2017-05-08,239.75,239.92,239.17,239.66,48260110
2017-05-09,239.96,240.19,239.04,239.44,51126000
2017-05-10,239.39,239.87,239.15,239.87,54209350
2017-05-11,239.35,239.57,238.13,239.38,62232520
2017-05-12,239.09,239.43,238.67,238.98,53812970
2017-05-15,239.47,240.44,239.45,240.30,61242740
2017-05-16,240.64,240.67,239.63,240.08,50523840
2017-05-17,238.10,238.64,235.75,235.82,171445400
2017-05-18,235.73,237.75,235.43,236.77,106885400
2017-05-19,237.33,239.08,237.27,238.31,114380500
2017-05-22,238.90,239.71,238.82,239.52,60274380
2017-05-23,239.95,240.24,239.51,240.05,48239370
2017-05-24,240.32,240.73,239.93,240.61,48761320
2017-05-25,241.20,242.08,240.96,241.76,63952460
2017-05-26,241.54,241.90,241.45,241.71,46547760
2017-05-30,241.34,241.79,241.16,241.50,35144010
2017-05-31,241.84,241.88,240.64,241.44,90456540
2017-06-01,241.97,243.38,241.64,243.36,68657470
2017-06-02,243.42,244.35,243.08,244.17,88562440
2017-06-05,243.97,244.30,243.76,243.99,44657990
2017-06-06,243.34,243.98,243.12,243.21,50250970
2017-06-07,243.60,243.92,242.83,243.66,53896140
2017-06-08,243.77,244.33,243.17,243.78,65450200
2017-06-09,244.09,245.01,241.95,243.41,132130500
2017-06-12,243.13,243.42,242.38,243.36,85851610
2017-06-13,243.98,244.61,243.58,244.55,59719680
2017-06-14,244.86,244.87,243.29,244.24,78152710
2017-06-15,242.68,243.91,242.36,243.77,66366470
2017-06-16,242.77,242.83,241.63,242.64,83932400
2017-06-19,243.59,244.73,243.48,244.66,64836890
2017-06-20,244.25,244.26,242.99,243.01,56516390
2017-06-21,243.42,243.59,242.41,242.95,55784180
2017-06-22,242.96,243.53,242.64,242.84,44068300
2017-06-23,242.91,243.51,242.47,243.13,66839890
2017-06-26,243.90,244.38,243.05,243.29,56556170
2017-06-27,243.04,243.38,241.31,241.33,82144080
2017-06-28,242.50,243.72,242.23,243.49,69904140
2017-06-29,243.66,243.72,239.96,241.35,106617800
2017-06-30,242.28,242.71,241.58,241.80,85199080
2017-07-03,242.88,243.38,242.21,242.21,39153810
2017-07-05,242.63,243.01,241.70,242.77,54252310
2017-07-06,241.89,242.03,240.34,240.55,65968410
2017-07-07,241.21,242.28,240.56,242.11,57080980
2017-07-10,241.95,242.80,241.76,242.37,36531030
2017-07-11,242.16,242.55,240.85,242.19,50246650
2017-07-12,243.30,244.20,243.30,244.01,59173800
2017-07-13,244.02,244.55,243.76,244.42,39374380
2017-07-14,244.43,245.97,244.31,245.56,60218150
2017-07-17,245.47,245.91,245.33,245.53,33455300
2017-07-18,245.06,245.72,244.67,245.66,42462230
2017-07-19,246.02,247.00,246.01,246.99,50876400
2017-07-20,247.28,247.42,246.47,247.10,46994570
2017-07-21,246.44,246.91,246.18,246.88,88656800
2017-07-24,246.79,246.98,246.28,246.82,46497170
2017-07-25,247.68,247.80,247.16,247.42,54492150
2017-07-26,247.75,247.79,247.13,247.43,47318940
2017-07-27,247.96,248.00,245.68,247.20,70410610
2017-07-28,246.65,247.06,246.13,246.91,50018870
2017-07-31,247.37,247.48,246.53,246.77,65446360
2017-08-01,247.46,247.50,246.72,247.32,54942570
2017-08-02,247.47,247.60,246.37,247.44,46641310
2017-08-03,247.31,247.34,246.64,246.96,40725660
2017-08-04,247.52,247.79,246.97,247.41,60164150
2017-08-07,247.49,247.87,247.37,247.87,31853630
2017-08-08,247.51,248.91,246.83,247.26,61437080
2017-08-09,246.47,247.31,246.06,247.25,62302650
2017-08-10,246.29,246.44,243.70,243.76,119874200
2017-08-11,244.02,244.80,243.75,244.12,74719460
2017-08-14,245.59,246.79,245.55,246.54,73068140
